TYPECOM;COM;REG;NCC
COM;72121;52;DOUILLET
COM;72122;52;DUNEAU
COM;72123;52;DUREIL
COM;72124;52;ECOMMOY
COM;72125;52;ECORPAIN
COM;72126;52;EPINEU LE CHEVREUIL
COM;72127;52;ETIVAL LES LE MANS
COM;72128;52;VAL D ETANGSON
COM;72129;52;FATINES
COM;72130;52;FAY
COM;72131;52;FERCE SUR SARTHE
COM;72132;52;FERTE BERNARD
COM;72133;52;FILLE
COM;72134;52;FLEE
COM;72135;52;FONTAINE SAINT MARTIN
COM;72136;52;FONTENAY SUR VEGRE
COM;72137;52;VILLENEUVE EN PERSEIGNE
COM;72138;52;FRESNAY SUR SARTHE
COM;72139;52;FYE
COM;72141;52;GESNES LE GANDELIN
COM;72142;52;GRANDCHAMP
COM;72143;52;GRAND LUCE
COM;72144;52;GREEZ SUR ROC
COM;72145;52;GREZ
COM;72146;52;GUECELARD
COM;72147;52;GUIERCHE
COM;72148;52;JAUZE
COM;72149;52;JOUE EN CHARNIE
COM;72150;52;JOUE L ABBE
COM;72151;52;JUIGNE SUR SARTHE
COM;72152;52;JUILLE
COM;72153;52;JUPILLES
COM;72154;52;FLECHE
COM;72155;52;LAIGNE SAINT GERVAIS
COM;72156;52;LAMNAY
COM;72157;52;LAVARDIN
COM;72158;52;LAVARE
COM;72160;52;LAVERNAT
COM;72161;52;LHOMME
COM;72163;52;LIGRON
COM;72164;52;LIVET EN SAOSNOIS
COM;72165;52;LOMBRON
COM;72166;52;LONGNES
COM;72167;52;LOUAILLES
COM;72168;52;LOUE
COM;72169;52;LOUPLANDE
COM;72170;52;LOUVIGNY
COM;72171;52;LOUZES
COM;72172;52;LUART
COM;72173;52;LUCEAU
COM;72174;52;LUCE SOUS BALLON
COM;72175;52;LUCHE PRINGE
COM;72176;52;LUDE
COM;72177;52;MAIGNE
COM;72178;52;MAISONCELLES
COM;72179;52;MALICORNE SUR SARTHE
COM;72180;52;MAMERS
COM;72181;52;MANS
COM;72182;52;MANSIGNE
COM;72183;52;MARCON
COM;72184;52;MAREIL EN CHAMPAGNE
COM;72185;52;MAREIL SUR LOIR
COM;72186;52;MARESCHE
COM;72187;52;MARIGNE LAILLE
COM;72188;52;MAROLLETTE
COM;72189;52;MAROLLES LES BRAULTS
COM;72190;52;MAROLLES LES SAINT CALAIS
COM;72191;52;MAYET
COM;72192;52;MEES
COM;72193;52;MELLERAY
COM;72194;52;MEURCE
COM;72195;52;MEZERAY
COM;72196;52;MEZIERES SUR PONTHOUIN
COM;72197;52;MEZIERES SOUS LAVARDIN
COM;72198;52;MILESSE
COM;72199;52;MOITRON SUR SARTHE
COM;72200;52;MONCE EN BELIN
COM;72201;52;MONCE EN SAOSNOIS
COM;72202;52;MONHOUDOU
COM;72204;52;MONTAILLE
COM;72205;52;MONTBIZOT
COM;72208;52;MONTMIRAIL
COM;72209;52;MONTREUIL LE CHETIF
COM;72210;52;MONTREUIL LE HENRI
COM;72211;52;MONT SAINT JEAN
COM;72212;52;MOULINS LE CARBONNEL
COM;72213;52;MULSANNE
COM;72214;52;NAUVAY
COM;72215;52;NEUFCHATEL EN SAOSNOIS
COM;72216;52;NEUVILLALAIS
COM;72217;52;NEUVILLE SUR SARTHE
COM;72218;52;NEUVILLETTE EN CHARNIE
COM;72219;52;BERNAY NEUVY EN CHAMPAGNE
COM;72220;52;NOGENT LE BERNARD
COM;72221;52;NOGENT SUR LOIR
COM;72222;52;NOUANS
COM;72223;52;NOYEN SUR SARTHE
COM;72224;52;NUILLE LE JALAIS
COM;72225;52;OISSEAU LE PETIT
COM;72226;52;OIZE
COM;72227;52;PANON
COM;72228;52;PARCE SUR SARTHE
COM;72229;52;PARENNES
COM;72230;52;PARIGNE LE POLIN
COM;72231;52;PARIGNE L EVEQUE
COM;72232;52;NOTRE DAME DU PE
COM;72233;52;PERAY
COM;72234;52;PEZE LE ROBERT
COM;72235;52;PIACE
COM;72236;52;PINCE
COM;72237;52;PIRMIL
COM;72238;52;PIZIEUX
COM;72239;52;POILLE SUR VEGRE
COM;72241;52;MONTFORT LE GESNOIS
COM;72243;52;PONTVALLAIN
COM;72244;52;PRECIGNE
COM;72245;52;PREVAL
COM;72246;52;PREVELLES
COM;72247;52;PRUILLE LE CHETIF
COM;72248;52;PRUILLE L EGUILLE
COM;72249;52;QUINTE
COM;72250;52;RAHAY
COM;72251;52;RENE
COM;72252;52;REQUEIL
COM;72253;52;ROEZE SUR SARTHE
COM;72254;52;ROUESSE FONTAINE
COM;72255;52;ROUESSE VASSE
COM;72256;52;ROUEZ
COM;72257;52;ROUILLON
COM;72259;52;ROUPERROUX LE COQUET
COM;72260;52;RUAUDIN
COM;72261;52;RUILLE EN CHAMPAGNE
COM;72262;52;LOIR EN VALLEE
COM;72264;52;SABLE SUR SARTHE
COM;72265;52;SAINT AIGNAN
COM;72266;52;SAINT AUBIN DE LOCQUENAY
COM;72267;52;SAINT AUBIN DES COUDRAIS
COM;72268;52;SAINT BIEZ EN BELIN
COM;72269;52;SAINT CALAIS
COM;72270;52;SAINT CALEZ EN SAOSNOIS
COM;72271;52;SAINT CELERIN
COM;72272;52;SAINTE CEROTTE
COM;72273;52;SAINT CHRISTOPHE DU JAMBET
COM;72274;52;SAINT CHRISTOPHE EN CHAMPAGNE
COM;72275;52;SAINT CORNEILLE
COM;72276;52;SAINT COSME EN VAIRAIS
COM;72277;52;SAINT DENIS DES COUDRAIS
COM;72278;52;SAINT DENIS D ORQUES
COM;72279;52;SAINT GEORGES DE LA COUEE
COM;72280;52;SAINT GEORGES DU BOIS
COM;72281;52;SAINT GEORGES DU ROSAY
COM;72282;52;SAINT GEORGES LE GAULTIER
COM;72283;52;SAINT GERMAIN D ARCE
COM;72286;52;SAINT GERVAIS DE VIC
COM;72289;52;SAINTE JAMME SUR SARTHE
COM;72290;52;SAINT JEAN D ASSE
COM;72291;52;SAINT JEAN DE LA MOTTE
COM;72292;52;SAINT JEAN DES ECHELLES
COM;72293;52;SAINT JEAN DU BOIS
COM;72294;52;SAINT LEONARD DES BOIS
COM;72295;52;SAINT LONGIS
COM;72296;52;SAINT MAIXENT
COM;72297;52;SAINT MARCEAU
COM;72299;52;SAINT MARS D OUTILLE
COM;72300;52;SAINT MARS LA BRIERE
COM;72302;52;SAINT MARTIN DES MONTS
COM;72303;52;SAINT MICHEL DE CHAVAIGNES
COM;72305;52;SAINT OUEN DE MIMBRE
COM;72306;52;SAINT OUEN EN BELIN
COM;72307;52;SAINT OUEN EN CHAMPAGNE
COM;72308;52;SAINT PATERNE LE CHEVAIN
COM;72309;52;SAINT PAUL LE GAULTIER
COM;72310;52;SAINT PAVACE
COM;72311;52;SAINT PIERRE DE CHEVILLE
COM;72312;52;SAINT PIERRE DES BOIS
COM;72313;52;SAINT PIERRE DES ORMES
COM;72314;52;SAINT PIERRE DU LOROUER
COM;72315;52;SAINT REMY DE SILLE
COM;72316;52;SAINT REMY DES MONTS
COM;72317;52;SAINT REMY DU VAL
COM;72319;52;SAINTE SABINE SUR LONGEVE
COM;72320;52;SAINT SATURNIN
COM;72321;52;SAINT SYMPHORIEN
COM;72322;52;SAINT ULPHACE
COM;72323;52;SAINT VICTEUR
COM;72324;52;SAINT VINCENT DES PRES
COM;72325;52;SAINT VINCENT DU LOROUER
COM;72326;52;SAOSNES
COM;72327;52;SARCE
COM;72328;52;SARGE LES LE MANS
COM;72329;52;SAVIGNE L EVEQUE
COM;72330;52;SAVIGNE SOUS LE LUDE
COM;72331;52;SCEAUX SUR HUISNE
COM;72332;52;SEGRIE
COM;72333;52;SEMUR EN VALLON
COM;72334;52;SILLE LE GUILLAUME
COM;72335;52;SILLE LE PHILIPPE
COM;72336;52;SOLESMES
COM;72337;52;SOUGE LE GANELON
COM;72338;52;SOUILLE
COM;72339;52;SOULIGNE FLACE
COM;72340;52;SOULIGNE SOUS BALLON
COM;72341;52;SOULITRE
COM;72342;52;SOUVIGNE SUR MEME
COM;72343;52;SOUVIGNE SUR SARTHE
COM;72344;52;SPAY
COM;72345;52;SURFONDS
COM;72346;52;SUZE SUR SARTHE
COM;72347;52;TASSE
COM;72348;52;TASSILLE
COM;72349;52;TEILLE
COM;72350;52;TELOCHE
COM;72351;52;TENNIE
COM;72352;52;TERREHAULT
COM;72353;52;THELIGNY
COM;72354;52;THOIGNE
COM;72355;52;THOIRE SOUS CONTENSOR
COM;72356;52;THOIRE SUR DINAN
COM;72357;52;THOREE LES PINS
COM;72358;52;THORIGNE SUR DUE
COM;72359;52;TORCE EN VALLEE
COM;72360;52;TRANGE
COM;72361;52;TRESSON
COM;72362;52;TRONCHET
COM;72363;52;TUFFE VAL DE LA CHERONNE
COM;72364;52;VAAS
COM;72366;52;VALENNES
COM;72367;52;VALLON SUR GEE
COM;72368;52;VANCE
COM;72369;52;VERNEIL LE CHETIF
COM;72370;52;VERNIE
COM;72372;52;VEZOT
COM;72373;52;VIBRAYE
COM;72374;52;VILLAINES LA CARELLE
COM;72375;52;VILLAINES LA GONAIS
COM;72376;52;VILLAINES SOUS LUCE
COM;72377;52;VILLAINES SOUS MALICORNE
COM;72378;52;VION
COM;72379;52;VIRE EN CHAMPAGNE
COM;72380;52;VIVOIN
COM;72381;52;VOIVRES LES LE MANS
COM;72382;52;VAL DE LA HUNE
COM;72383;52;VOUVRAY SUR HUISNE
COM;72385;52;YVRE LE POLIN
COM;72386;52;YVRE L EVEQUE
COM;73001;84;AIGUEBELETTE LE LAC
COM;73003;84;GRAND AIGUEBLANCHE
COM;73004;84;AILLON LE JEUNE
COM;73005;84;AILLON LE VIEUX
COM;73006;84;AIME LA PLAGNE
COM;73007;84;AITON
COM;73008;84;AIX LES BAINS
COM;73010;84;ENTRELACS
COM;73011;84;ALBERTVILLE
COM;73012;84;ALBIEZ LE JEUNE
COM;73013;84;ALBIEZ MONTROND
COM;73014;84;ALLONDAZ
COM;73015;84;ALLUES
COM;73017;84;APREMONT
COM;73018;84;ARBIN
COM;73019;84;ARGENTINE
COM;73020;84;ARITH
COM;73021;84;ARVILLARD
COM;73022;84;ATTIGNAT ONCIN
COM;73023;84;AUSSOIS
COM;73024;84;AVANCHERS VALMOREL
COM;73025;84;AVRESSIEUX
COM;73026;84;AVRIEUX
COM;73027;84;AYN
COM;73028;84;BALME
COM;73029;84;BARBERAZ
COM;73030;84;BARBY
COM;73031;84;BASSENS
COM;73032;84;BATHIE
COM;73033;84;BAUCHE
COM;73034;84;BEAUFORT
COM;73036;84;BELLECOMBE EN BAUGES
COM;73039;84;BELMONT TRAMONET
COM;73040;84;BESSANS
COM;73041;84;BETTON BETTONET
COM;73042;84;BILLIEME
COM;73043;84;BIOLLE
COM;73047;84;BONNEVAL SUR ARC
COM;73048;84;BONVILLARD
COM;73049;84;BONVILLARET
COM;73050;84;BOURDEAU
COM;73051;84;BOURGET DU LAC
COM;73052;84;BOURGET EN HUILE
COM;73053;84;BOURGNEUF
COM;73054;84;BOURG SAINT MAURICE
COM;73055;84;BOZEL
COM;73057;84;BRIDES LES BAINS
COM;73058;84;BRIDOIRE
COM;73059;84;BRISON SAINT INNOCENT
COM;73061;84;CESARCHES
COM;73063;84;CEVINS
COM;73064;84;CHALLES LES EAUX
COM;73065;84;CHAMBERY
COM;73067;84;CHAMBRE
COM;73068;84;CHAMOUSSET
COM;73069;84;CHAMOUX SUR GELON
COM;73070;84;CHAMPAGNEUX
COM;73071;84;CHAMPAGNY EN VANOISE
COM;73072;84;CHAMP LAURENT
COM;73073;84;CHANAZ
COM;73074;84;CHAPELLE
COM;73075;84;CHAPELLE BLANCHE
COM;73076;84;CHAPELLE DU MONT DU CHAT
COM;73077;84;CHAPELLES
COM;73078;84;CHAPELLE SAINT MARTIN
COM;73079;84;CHATEAUNEUF
COM;73081;84;CHATELARD
COM;73082;84;CHAVANNE
COM;73083;84;CHAVANNES EN MAURIENNE
COM;73084;84;CHIGNIN
COM;73085;84;CHINDRIEUX
COM;73086;84;CLERY
COM;73087;84;COGNIN
COM;73088;84;COHENNOZ
COM;73089;84;COISE SAINT JEAN PIED GAUTHIER
COM;73090;84;COMPOTE
COM;73091;84;CONJUX
COM;73092;84;CORBEL
COM;73094;84;CREST VOLAND
COM;73095;84;CROIX DE LA ROCHETTE
COM;73096;84;CRUET
COM;73097;84;CURIENNE
COM;73098;84;DESERTS
COM;73099;84;DETRIER
COM;73100;84;DOMESSIN
COM;73101;84;DOUCY EN BAUGES
COM;73103;84;DRUMETTAZ CLARAFOND
COM;73104;84;DULLIN
COM;73105;84;ECHELLES
COM;73106;84;ECOLE
COM;73107;84;ENTREMONT LE VIEUX
COM;73109;84;EPIERRE
COM;73110;84;ESSERTS BLAY
COM;73113;84;FEISSONS SUR SALINS
COM;73114;84;FLUMET
COM;73116;84;FONTCOUVERTE LA TOUSSUIRE
COM;73117;84;FOURNEAUX
COM;73119;84;FRENEY
COM;73120;84;FRETERIVE
COM;73121;84;FRONTENEX
COM;73122;84;GERBAIX
COM;73123;84;GIETTAZ
COM;73124;84;GILLY SUR ISERE
COM;73128;84;GRESY SUR AIX
COM;73129;84;GRESY SUR ISERE
COM;73130;84;GRIGNON
COM;73131;84;HAUTECOUR
COM;73132;84;HAUTELUCE
COM;73133;84;HAUTEVILLE
COM;73135;84;TOUR EN MAURIENNE
COM;73137;84;JACOB BELLECOMBETTE
COM;73138;84;JARRIER
COM;73139;84;JARSY
COM;73140;84;JONGIEUX
COM;73141;84;LAISSAUD
COM;73142;84;LANDRY
COM;73145;84;LEPIN LE LAC
COM;73146;84;LESCHERAINES
COM;73147;84;LOISIEUX
COM;73149;84;LUCEY
COM;73150;84;PLAGNE TARENTAISE
COM;73151;84;PORTE DE SAVOIE
COM;73152;84;MARCIEUX
COM;73153;84;MARTHOD
COM;73154;84;MERCURY
COM;73155;84;MERY
COM;73156;84;MEYRIEUX TROUET
COM;73157;84;MODANE
COM;73159;84;MOLLETTES
COM;73160;84;MONTAGNOLE
COM;73161;84;MONTAGNY
COM;73162;84;MONTAILLEUR
COM;73164;84;MONTCEL
COM;73166;84;MONTENDRY
COM;73168;84;MONTGILBERT
COM;73170;84;MONTHION
COM;73171;84;MONTMELIAN
COM;73173;84;MONTRICHER ALBANNE
COM;73175;84;MONTSAPEY
COM;73176;84;MONTVALEZAN
COM;73177;84;MONTVERNIER
COM;73178;84;MOTTE EN BAUGES
COM;73179;84;MOTTE SERVOLEX
COM;73180;84;MOTZ
COM;73181;84;MOUTIERS
COM;73182;84;MOUXY
COM;73183;84;MYANS
COM;73184;84;NANCES
COM;73186;84;NOTRE DAME DE BELLECOMBE
COM;73187;84;LECHERE
COM;73188;84;NOTRE DAME DES MILLIERES
COM;73189;84;NOTRE DAME DU CRUET
COM;73190;84;NOTRE DAME DU PRE
COM;73191;84;NOVALAISE
COM;73192;84;NOYER
COM;73193;84;ONTEX
COM;73194;84;ORELLE
COM;73196;84;PALLUD
COM;73197;84;PEISEY NANCROIX
COM;73200;84;PLANAISE
COM;73201;84;PLANAY
COM;73202;84;PLANCHERINE
COM;73204;84;PONT DE BEAUVOISIN
COM;73205;84;PONTET
COM;73206;84;PRALOGNAN LA VANOISE
COM;73207;84;PRESLE
COM;73208;84;PUGNY CHATENOD
COM;73210;84;PUYGROS
COM;73211;84;QUEIGE
COM;73212;84;VAL D ARC
COM;73213;84;RAVOIRE
COM;73214;84;ROCHEFORT
COM;73215;84;VALGELON LA ROCHETTE
COM;73216;84;ROGNAIX
COM;73217;84;ROTHERENS
COM;73218;84;RUFFIEUX
COM;73219;84;SAINT ALBAN DE MONTBEL
COM;73220;84;SAINT ALBAN D HURTIERES
COM;73221;84;SAINT ALBAN DES VILLARDS
COM;73222;84;SAINT ALBAN LEYSSE
COM;73223;84;SAINT ANDRE
COM;73224;84;SAINT AVRE
COM;73225;84;SAINT BALDOPH
COM;73226;84;SAINT BERON
COM;73227;84;COURCHEVEL
COM;73228;84;SAINT CASSIN
COM;73229;84;SAINT CHRISTOPHE
COM;73230;84;SAINT COLOMBAN DES VILLARDS
COM;73231;84;SAINT ETIENNE DE CUINES
COM;73232;84;SAINTE FOY TARENTAISE
COM;73233;84;SAINT FRANC
COM;73234;84;SAINT FRANCOIS DE SALES
COM;73235;84;SAINT FRANCOIS LONGCHAMP
COM;73236;84;SAINT GENIX LES VILLAGES
COM;73237;84;SAINT GEORGES D HURTIERES
COM;73240;84;SAINTE HELENE DU LAC
COM;73241;84;SAINTE HELENE SUR ISERE
COM;73242;84;SAINT JEAN D ARVES
COM;73243;84;SAINT JEAN D ARVEY
COM;73245;84;SAINT JEAN DE CHEVELU
COM;73246;84;SAINT JEAN DE COUZ
COM;73247;84;SAINT JEAN DE LA PORTE
COM;73248;84;SAINT JEAN DE MAURIENNE
COM;73249;84;SAINT JEOIRE PRIEURE
COM;73250;84;SAINT JULIEN MONT DENIS
COM;73252;84;SAINT LEGER
COM;73253;84;SAINT MARCEL
COM;73254;84;SAINTE MARIE D ALVEY
COM;73255;84;SAINTE MARIE DE CUINES
COM;73256;84;SAINT MARTIN D ARC
COM;73257;84;BELLEVILLE
COM;73258;84;SAINT MARTIN DE LA PORTE
COM;73259;84;SAINT MARTIN SUR LA CHAMBRE
COM;73261;84;SAINT MICHEL DE MAURIENNE
COM;73262;84;SAINT NICOLAS LA CHAPELLE
COM;73263;84;SAINT OFFENGE
COM;73265;84;SAINT OURS
COM;73267;84;SAINT PANCRACE
COM;73268;84;SAINT PAUL SUR ISERE
COM;73269;84;SAINT PAUL SUR YENNE
COM;73270;84;SAINT PIERRE D ALBIGNY
COM;73271;84;SAINT PIERRE D ALVEY
COM;73272;84;SAINT PIERRE DE BELLEVILLE
COM;73273;84;SAINT PIERRE DE CURTILLE
COM;73274;84;SAINT PIERRE D ENTREMONT
COM;73275;84;SAINT PIERRE DE GENEBROZ
COM;73276;84;SAINT PIERRE DE SOUCY
COM;73277;84;SAINTE REINE
COM;73278;84;SAINT REMY DE MAURIENNE
COM;73280;84;SAINT SORLIN D ARVES
COM;73281;84;SAINT SULPICE
COM;73282;84;SAINT THIBAUD DE COUZ
COM;73283;84;SAINT VITAL
COM;73284;84;SALINS FONTAINE
COM;73285;84;SEEZ
COM;73286;84;SERRIERES EN CHAUTAGNE
COM;73288;84;SONNAZ
COM;73289;84;TABLE
COM;73290;84;VAL CENIS
COM;73292;84;THENESOL
COM;73293;84;THOIRY
COM;73294;84;THUILE
COM;73296;84;TIGNES
COM;73297;84;TOURNON
COM;73298;84;TOURS EN SAVOIE
COM;73299;84;TRAIZE
COM;73300;84;TRESSERVE
COM;73301;84;TREVIGNIN
COM;73302;84;TRINITE
COM;73303;84;UGINE
COM;73304;84;VAL D ISERE
COM;73306;84;VALLOIRE
COM;73307;84;VALMEINIER
COM;73308;84;VENTHON
COM;73309;84;VEREL DE MONTBEL
COM;73310;84;VEREL PRAGONDRAN
COM;73311;84;VERNEIL
COM;73312;84;VERRENS ARVEY
COM;73313;84;VERTHEMEX
COM;73314;84;VILLARD D HERY
COM;73315;84;VILLARD LEGER
COM;73316;84;VILLARD SALLET
COM;73317;84;VILLARD SUR DORON
COM;73318;84;VILLAREMBERT
COM;73320;84;VILLARGONDRAN
COM;73322;84;VILLARODIN BOURGET
COM;73323;84;VILLAROGER
COM;73324;84;VILLAROUX
COM;73326;84;VIMINES
COM;73327;84;VIONS
COM;73328;84;VIVIERS DU LAC
COM;73329;84;VOGLANS
COM;73330;84;YENNE
COM;74001;84;ABONDANCE
COM;74002;84;ALBY SUR CHERAN
COM;74003;84;ALEX
COM;74004;84;ALLEVES
COM;74005;84;ALLINGES
COM;74006;84;ALLONZIER LA CAILLE
COM;74007;84;AMANCY
COM;74008;84;AMBILLY
COM;74009;84;ANDILLY
COM;74010;84;ANNECY
COM;74012;84;ANNEMASSE
COM;74013;84;ANTHY SUR LEMAN
COM;74014;84;ARACHES LA FRASSE
COM;74015;84;ARBUSIGNY
COM;74016;84;ARCHAMPS
COM;74018;84;ARENTHON
COM;74019;84;ARGONAY
COM;74020;84;ARMOY
COM;74021;84;ARTHAZ PONT NOTRE DAME
COM;74024;84;AYSE
COM;74025;84;BALLAISON
COM;74026;84;BALME DE SILLINGY
COM;74027;84;BALME DE THUY
COM;74029;84;BASSY
COM;74030;84;BAUME
COM;74031;84;BEAUMONT
COM;74032;84;BELLEVAUX
COM;74033;84;BERNEX
COM;74034;84;BIOT
COM;74035;84;BLOYE
COM;74036;84;BLUFFY
COM;74037;84;BOEGE
COM;74038;84;BOGEVE
COM;74040;84;BONNE
COM;74041;84;BONNEVAUX
COM;74042;84;BONNEVILLE
COM;74043;84;BONS EN CHABLAIS
COM;74044;84;BOSSEY
COM;74045;84;BOUCHET MONT CHARVIN
COM;74046;84;BOUSSY
COM;74048;84;BRENTHONNE
COM;74049;84;BRIZON
COM;74050;84;BURDIGNIN
COM;74051;84;CERCIER
COM;74052;84;CERNEX
COM;74053;84;CERVENS
COM;74054;84;CHAINAZ LES FRASSES
COM;74055;84;CHALLONGES
COM;74056;84;CHAMONIX MONT BLANC
COM;74057;84;CHAMPANGES
COM;74058;84;CHAPELLE D ABONDANCE
COM;74059;84;CHAPELLE RAMBAUD
COM;74060;84;CHAPELLE SAINT MAURICE
COM;74061;84;CHAPEIRY
COM;74062;84;CHARVONNEX
COM;74063;84;CHATEL
COM;74064;84;CHATILLON SUR CLUSES
COM;74065;84;CHAUMONT
COM;74066;84;CHAVANNAZ
COM;74067;84;CHAVANOD
COM;74068;84;CHENE EN SEMINE
COM;74069;84;CHENEX
COM;74070;84;CHENS SUR LEMAN
COM;74071;84;CHESSENAZ
COM;74072;84;CHEVALINE
COM;74073;84;CHEVENOZ
COM;74074;84;CHEVRIER
COM;74075;84;CHILLY
COM;74076;84;CHOISY
COM;74077;84;CLARAFOND ARCINE
COM;74078;84;CLERMONT
COM;74079;84;CLEFS
COM;74080;84;CLUSAZ
COM;74081;84;CLUSES
COM;74082;84;COLLONGES SOUS SALEVE
COM;74083;84;COMBLOUX
COM;74085;84;CONTAMINES MONTJOIE
COM;74086;84;CONTAMINE SARZIN
COM;74087;84;CONTAMINE SUR ARVE
COM;74088;84;COPPONEX
COM;74089;84;CORDON
COM;74090;84;CORNIER
COM;74091;84;COTE D ARBROZ
COM;74094;84;CRANVES SALES
COM;74095;84;CREMPIGNY BONNEGUETE
COM;74096;84;CRUSEILLES
COM;74097;84;CUSY
COM;74098;84;CUVAT
COM;74099;84;DEMI QUARTIER
COM;74100;84;DESINGY
COM;74101;84;DINGY EN VUACHE
COM;74102;84;DINGY SAINT CLAIR
COM;74103;84;DOMANCY
COM;74104;84;DOUSSARD
COM;74105;84;DOUVAINE
COM;74106;84;DRAILLANT
COM;74107;84;DROISY
COM;74108;84;DUINGT
COM;74109;84;ELOISE
COM;74111;84;ENTREVERNES
COM;74112;84;EPAGNY METZ TESSY
COM;74114;84;ESSERT ROMAND
COM;74116;84;ETAUX
COM;74117;84;ETERCY
COM;74118;84;ETREMBIERES
COM;74119;84;EVIAN LES BAINS
COM;74121;84;EXCENEVEX
COM;74122;84;FAUCIGNY
COM;74123;84;FAVERGES SEYTHENEX
COM;74124;84;FEIGERES
COM;74126;84;FESSY
COM;74127;84;FETERNES
COM;74128;84;FILLINGES
COM;74129;84;FORCLAZ
COM;74130;84;FRANCLENS
COM;74131;84;FRANGY
COM;74133;84;GAILLARD
COM;74134;84;GETS
COM;74135;84;GIEZ
COM;74136;84;GRAND BORNAND
COM;74137;84;GROISY
COM;74138;84;GRUFFY
COM;74139;84;HABERE LULLIN
COM;74140;84;HABERE POCHE
COM;74141;84;HAUTEVILLE SUR FIER
COM;74142;84;HERY SUR ALBY
COM;74143;84;HOUCHES
COM;74144;84;JONZIER EPAGNY
COM;74145;84;JUVIGNY
COM;74146;84;LARRINGES
COM;74147;84;LATHUILE
COM;74148;84;LESCHAUX
COM;74150;84;LOISIN
COM;74151;84;LORNAY
COM;74152;84;LOVAGNY
COM;74153;84;LUCINGES
COM;74154;84;LUGRIN
COM;74155;84;LULLIN
COM;74156;84;LULLY
COM;74157;84;LYAUD
COM;74158;84;MACHILLY
COM;74159;84;MAGLAND
COM;74160;84;MANIGOD
COM;74161;84;MARCELLAZ ALBANAIS
COM;74162;84;MARCELLAZ
COM;74163;84;MARGENCEL
COM;74164;84;MARIGNIER
COM;74165;84;MARIGNY SAINT MARCEL
COM;74166;84;MARIN
COM;74167;84;VAL DE CHAISE
COM;74168;84;MARLIOZ
COM;74169;84;MARNAZ
COM;74170;84;MASSINGY
COM;74171;84;MASSONGY
COM;74172;84;MAXILLY SUR LEMAN
COM;74173;84;MEGEVE
COM;74174;84;MEGEVETTE
COM;74175;84;MEILLERIE
COM;74176;84;MENTHON SAINT BERNARD
COM;74177;84;MENTHONNEX EN BORNES
COM;74178;84;MENTHONNEX SOUS CLERMONT
COM;74179;84;MESIGNY
COM;74180;84;MESSERY
COM;74183;84;MIEUSSY
COM;74184;84;MINZIER
COM;74185;84;MONNETIER MORNEX
COM;74186;84;MONTAGNY LES LANCHES
COM;74188;84;MONTRIOND
COM;74189;84;MONT SAXONNEX
COM;74190;84;MORILLON
COM;74191;84;MORZINE
COM;74192;84;MOYE
COM;74193;84;MURAZ
COM;74194;84;MURES
COM;74195;84;MUSIEGES
COM;74196;84;NANCY SUR CLUSES
COM;74197;84;NANGY
COM;74198;84;NAVES PARMELAN
COM;74199;84;NERNIER
COM;74200;84;NEUVECELLE
COM;74201;84;NEYDENS
COM;74202;84;NONGLARD
COM;74203;84;NOVEL
COM;74205;84;ONNION
COM;74206;84;ORCIER
COM;74208;84;PASSY
COM;74209;84;PEILLONNEX
COM;74210;84;PERRIGNIER
COM;74211;84;PERS JUSSY
COM;74212;84;GLIERES VAL DE BORNE
COM;74213;84;POISY
COM;74215;84;PRAZ SUR ARLY
COM;74216;84;PRESILLY
COM;74218;84;PUBLIER
COM;74219;84;QUINTAL
COM;74220;84;REIGNIER ESERY
COM;74221;84;REPOSOIR
COM;74222;84;REYVROZ
COM;74223;84;RIVIERE ENVERSE
COM;74224;84;ROCHE SUR FORON
COM;74225;84;RUMILLY
COM;74226;84;SAINT ANDRE DE BOEGE
COM;74228;84;SAINT BLAISE
COM;74229;84;SAINT CERGUES
COM;74231;84;SAINT EUSEBE
COM;74232;84;SAINT EUSTACHE
COM;74233;84;SAINT FELIX
COM;74234;84;SAINT FERREOL
COM;74235;84;SAINT GERMAIN SUR RHONE
COM;74236;84;SAINT GERVAIS LES BAINS
COM;74237;84;SAINT GINGOLPH
COM;74238;84;SAINT JEAN D AULPS
COM;74239;84;SAINT JEAN DE SIXT
COM;74240;84;SAINT JEAN DE THOLOME
COM;74241;84;SAINT JEOIRE
COM;74242;84;SAINT JORIOZ
COM;74243;84;SAINT JULIEN EN GENEVOIS
COM;74244;84;SAINT LAURENT
COM;74249;84;SAINT PAUL EN CHABLAIS
COM;74250;84;SAINT PIERRE EN FAUCIGNY
COM;74252;84;SAINT SIGISMOND
COM;74253;84;SAINT SIXT
COM;74254;84;SAINT SYLVESTRE
COM;74255;84;SALES
COM;74256;84;SALLANCHES
COM;74257;84;SALLENOVES
COM;74258;84;SAMOENS
COM;74259;84;SAPPEY
COM;74260;84;SAVIGNY
COM;74261;84;SAXEL
COM;74262;84;SCIENTRIER
COM;74263;84;SCIEZ
COM;74264;84;SCIONZIER
COM;74265;84;SERRAVAL
COM;74266;84;SERVOZ
COM;74267;84;SEVRIER
COM;74269;84;SEYSSEL
COM;74271;84;SEYTROUX
COM;74272;84;SILLINGY
COM;74273;84;SIXT FER A CHEVAL
COM;74275;84;TALLOIRES MONTMIN
COM;74276;84;TANINGES
COM;74278;84;THYEZ
COM;74279;84;THOLLON LES MEMISES
COM;74280;84;THONES
COM;74281;84;THONON LES BAINS
